customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
292,Female,1,1,0,68,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),89.6,6127.6,1
293,Male,0,1,0,65,1,0,No,Two year,1,Credit card (automatic),20.4,1414.45,0
294,Male,1,0,0,8,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),69.95,562.7,0
295,Female,1,0,0,18,1,1,Fiber optic,Month-to-month,1,Electronic check,85.45,1505.85,1
296,Female,0,0,0,26,0,0,DSL,Month-to-month,1,Credit card (automatic),44.45,1183.8,0
297,Female,0,0,0,2,1,0,Fiber optic,Month-to-month,0,Electronic check,80.55,184.1,1
298,Male,0,1,0,51,1,1,Fiber optic,One year,1,Bank transfer (automatic),106.8,5498.8,0
299,Female,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,20.35,20.35,0
300,Male,1,1,1,34,1,1,Fiber optic,Month-to-month,1,Electronic check,108.9,3625.2,0
301,Male,1,0,0,32,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),96.15,3019.25,1
302,Male,0,1,1,45,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,0
303,Male,0,0,0,54,1,0,No,Two year,0,Credit card (automatic),19.65,1008.7,0
304,Female,0,1,1,51,1,0,DSL,Two year,0,Credit card (automatic),85.5,4421.95,0
305,Female,0,0,0,44,1,1,DSL,Month-to-month,1,Mailed check,50.15,2139.1,0
306,Male,1,1,0,20,1,1,Fiber optic,Month-to-month,1,Electronic check,94.55,1899.65,1
307,Male,0,1,0,9,1,0,Fiber optic,Month-to-month,1,Mailed check,94.85,890.6,1
308,Female,0,0,0,22,0,0,DSL,Month-to-month,1,Electronic check,50.6,1073.3,0
309,Female,0,0,0,17,1,0,No,One year,0,Mailed check,20.15,353.65,0
310,Male,0,1,1,10,1,0,DSL,One year,0,Mailed check,49.55,475.7,0
311,Female,0,0,0,59,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),99.45,5623.7,0
312,Male,0,1,0,56,1,0,Fiber optic,One year,1,Electronic check,80.9,4557.5,0
313,Male,0,1,1,69,1,0,DSL,Two year,0,Bank transfer (automatic),80.65,5542.55,0
314,Female,0,0,0,23,0,0,DSL,Month-to-month,1,Electronic check,44.95,996.85,0
315,Male,0,0,0,32,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),85.65,2664.3,0
316,Male,0,0,0,47,1,0,No,Two year,0,Bank transfer (automatic),20.45,943,0
317,Female,0,0,0,12,1,0,No,One year,0,Electronic check,20.15,260.7,0
318,Female,0,0,0,34,1,0,Fiber optic,Month-to-month,1,Electronic check,105.1,3634.8,0
319,Male,0,1,1,67,1,0,No,Two year,1,Mailed check,20.8,1411.9,0
320,Male,0,0,0,16,1,0,No,Month-to-month,0,Mailed check,20,275.7,0
321,Male,0,0,0,20,1,0,No,Month-to-month,0,Mailed check,19.4,415.4,0
322,Female,0,1,0,70,1,1,No,Two year,1,Bank transfer (automatic),26,2006.95,0
323,Female,0,0,0,4,1,0,DSL,Month-to-month,1,Mailed check,46,193.6,1
324,Male,0,0,0,1,1,1,DSL,Month-to-month,1,Electronic check,59.85,59.85,1
325,Female,0,1,1,35,0,0,DSL,Two year,1,Credit card (automatic),46.35,1662.05,0
326,Male,1,1,0,44,1,1,Fiber optic,One year,0,Mailed check,88.4,3912.9,1
327,Male,0,0,0,15,1,1,Fiber optic,Month-to-month,0,Electronic check,95.7,1451.1,0
328,Female,0,0,0,2,1,0,Fiber optic,Month-to-month,0,Electronic check,70.35,139.25,0
329,Female,0,0,0,61,1,1,Fiber optic,One year,1,Electronic check,118.6,7365.7,0
330,Male,0,1,1,17,1,0,Fiber optic,Month-to-month,0,Electronic check,80.85,1400.85,1
331,Male,0,0,0,72,1,1,Fiber optic,One year,1,Electronic check,104.95,7544.3,0
332,Female,0,0,0,54,1,1,Fiber optic,Two year,1,Bank transfer (automatic),95.1,5064.85,0
333,Female,0,0,1,10,1,0,Fiber optic,Month-to-month,1,Electronic check,91.1,964.35,0
334,Male,0,1,0,52,1,0,DSL,One year,1,Mailed check,75.4,3865.45,0
335,Male,0,1,0,38,1,0,No,Two year,0,Bank transfer (automatic),20.4,743.5,0
336,Female,0,0,0,12,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,1
337,Male,1,0,0,12,0,0,DSL,Month-to-month,1,Credit card (automatic),29.35,381.2,0
338,Female,0,1,1,28,1,1,Fiber optic,One year,1,Electronic check,90.45,2509.25,0
339,Female,0,0,0,40,1,0,DSL,Month-to-month,0,Mailed check,65.1,2586,0
340,Female,0,1,1,23,1,0,DSL,One year,1,Mailed check,66.25,1533.8,0
341,Female,0,0,0,13,1,0,Fiber optic,Month-to-month,1,Electronic check,81.15,952.3,1
342,Female,0,1,1,52,1,1,No,Two year,0,Mailed check,23.05,1255.1,0
343,Male,0,1,1,56,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),96.95,5432.2,0
344,Male,0,0,0,1,0,0,DSL,Month-to-month,1,Mailed check,24.45,24.45,1
345,Male,0,1,0,70,1,1,Fiber optic,One year,1,Bank transfer (automatic),95,6602.9,0
346,Female,0,1,1,52,1,0,No,One year,0,Credit card (automatic),19.6,1012.4,0
347,Male,0,0,0,27,1,0,DSL,One year,0,Credit card (automatic),69.35,1927.3,0
348,Female,1,0,0,27,1,1,Fiber optic,Month-to-month,1,Electronic check,78.05,2135.5,1
349,Male,0,1,0,72,1,1,Fiber optic,Two year,1,Electronic check,108.4,7719.5,0
350,Male,0,1,0,19,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),88.8,1672.35,0
351,Female,0,1,1,33,1,0,No,Two year,0,Mailed check,20.1,670.35,0
352,Female,0,1,1,65,1,1,Fiber optic,Two year,1,Credit card (automatic),99.05,6416.7,0
353,Male,1,0,0,42,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),79.35,3344.1,0
354,Female,0,0,0,52,1,1,DSL,One year,0,Credit card (automatic),74,3877.65,0
355,Female,1,0,0,46,1,1,Fiber optic,Month-to-month,1,Electronic check,104.45,4863.85,0
356,Male,0,1,1,56,1,1,DSL,Two year,1,Credit card (automatic),75.85,4261.2,0
357,Male,1,1,0,34,1,0,Fiber optic,Month-to-month,0,Credit card (automatic),71.55,2427.35,0
358,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Mailed check,55.7,55.7,1
359,Male,0,1,1,10,1,0,No,One year,0,Mailed check,20.45,242.4,0
360,Female,0,1,0,48,1,0,Fiber optic,One year,1,Electronic check,97.05,4692.95,0
361,Female,0,1,0,23,1,0,DSL,One year,1,Bank transfer (automatic),68.75,1689.45,0
362,Female,0,1,0,22,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),80,1706.45,0
363,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,84.85,84.85,1
364,Female,1,1,1,3,1,0,Fiber optic,Month-to-month,1,Mailed check,88.3,273.75,1
365,Male,0,1,0,56,1,1,Fiber optic,One year,1,Electronic check,100.55,5514.95,0
366,Male,0,0,0,7,1,1,Fiber optic,Month-to-month,1,Electronic check,90.45,593.45,1
367,Female,1,0,0,49,1,0,DSL,Month-to-month,0,Mailed check,43.8,2106.05,0
368,Female,0,1,0,71,0,0,DSL,Two year,1,Bank transfer (automatic),47.6,3377.8,0
369,Male,0,0,1,41,1,0,DSL,One year,0,Mailed check,70.2,2894.55,0
370,Female,0,0,0,13,0,0,DSL,Month-to-month,1,Electronic check,23.9,300.8,1
371,Female,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,19.9,19.9,1
372,Male,0,0,0,17,1,0,DSL,One year,0,Mailed check,56.1,946.95,0
373,Male,0,0,0,13,1,0,No,One year,1,Electronic check,19.95,253.8,0
374,Male,0,0,0,33,1,0,Fiber optic,Month-to-month,0,Electronic check,68.25,2171.15,1
375,Female,1,1,1,65,1,1,Fiber optic,One year,1,Bank transfer (automatic),103.9,6767.1,0
376,Female,0,0,0,2,0,0,DSL,Month-to-month,0,Electronic check,51.4,96.8,0
377,Male,0,0,0,9,1,0,DSL,Month-to-month,1,Mailed check,44.4,348.15,0
378,Male,0,1,1,72,1,1,DSL,Two year,0,Credit card (automatic),88.7,6501.35,0
379,Male,1,0,0,10,1,0,Fiber optic,Month-to-month,1,Electronic check,72.85,688.65,1
380,Male,0,1,0,42,1,1,Fiber optic,One year,1,Electronic check,108.3,4586.15,0
381,Male,0,0,0,2,1,0,DSL,Month-to-month,0,Mailed check,45.85,81,1
382,Female,0,1,1,4,1,0,Fiber optic,Month-to-month,1,Mailed check,78.9,299.75,0
383,Female,0,0,0,4,1,0,DSL,Month-to-month,1,Mailed check,60.4,272.15,1
384,Male,1,0,0,56,1,1,Fiber optic,Month-to-month,1,Electronic check,101.05,5594,0
385,Male,0,1,0,72,1,1,DSL,Two year,0,Bank transfer (automatic),82.15,5784.3,0
386,Male,0,0,0,49,1,1,Fiber optic,Month-to-month,0,Electronic check,98.7,4920.55,0
387,Female,0,1,0,70,0,0,DSL,Two year,0,Bank transfer (automatic),57.8,4039.3,0
388,Female,0,1,1,45,1,1,No,Two year,1,Credit card (automatic),24.65,1171.3,0
389,Female,0,0,0,22,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0
390,Male,1,1,0,36,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),85.25,3132.75,1
391,Male,0,1,1,7,1,0,DSL,One year,1,Electronic check,49.75,331.3,1
392,Female,1,1,0,5,1,1,Fiber optic,Month-to-month,1,Electronic check,81,371.65,1
393,Male,0,0,0,45,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),108.45,4964.7,0
394,Female,0,0,0,5,1,1,Fiber optic,Month-to-month,0,Electronic check,75.6,402.5,0
395,Female,0,0,0,12,1,0,DSL,Month-to-month,1,Electronic check,54.3,654.5,0
396,Male,0,1,1,22,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),75,1573.95,0
397,Female,1,1,0,65,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),108.8,7082.45,0
398,Male,0,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,85.65,338.9,1
399,Female,0,0,0,7,1,0,No,One year,0,Mailed check,20.25,129.15,0
400,Male,0,1,1,7,1,0,DSL,Month-to-month,0,Credit card (automatic),69.7,516.15,0
401,Female,1,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,70.3,235.5,1
402,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Mailed check,45.7,45.7,1
403,Female,0,0,0,3,1,0,DSL,Two year,0,Mailed check,71.1,213.35,0
404,Female,0,0,0,63,1,0,No,Two year,1,Mailed check,20.6,1298.7,0
405,Male,0,0,0,1,1,0,No,Month-to-month,0,Electronic check,19.45,19.45,0
406,Female,0,0,0,34,1,0,DSL,One year,0,Mailed check,55,1885.15,0
407,Female,0,0,0,7,1,0,No,Month-to-month,0,Mailed check,19.3,144.95,0
408,Male,0,1,1,61,1,0,No,Two year,0,Credit card (automatic),20.55,1305.95,0
409,Male,0,0,1,33,0,0,DSL,One year,0,Credit card (automatic),34.05,1113.95,0
410,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.65,69.65,1
411,Male,0,1,1,71,1,1,DSL,One year,0,Electronic check,85.45,6300.85,0
412,Male,0,1,1,52,1,1,No,Two year,0,Mailed check,25.75,1345.85,0
413,Male,1,0,0,2,1,0,DSL,Month-to-month,0,Mailed check,49.95,107.1,0
414,Female,0,1,1,61,1,0,No,Month-to-month,1,Mailed check,19.4,1182.55,1
415,Male,0,1,1,68,1,1,DSL,One year,1,Bank transfer (automatic),75.8,5293.95,1
416,Female,0,1,1,72,1,1,DSL,Two year,1,Bank transfer (automatic),83.3,6042.7,0
417,Female,0,0,0,57,1,0,DSL,Two year,1,Credit card (automatic),74.3,4166.35,0
418,Male,0,1,1,62,1,0,Fiber optic,One year,1,Credit card (automatic),81.45,4983.05,0
419,Male,1,0,0,11,1,1,Fiber optic,Month-to-month,1,Electronic check,111.4,1183.05,0
420,Female,0,0,0,21,0,0,DSL,Two year,0,Mailed check,35.1,770.4,0
421,Female,0,0,0,8,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),80.1,679.3,1
422,Female,0,0,0,68,1,0,DSL,One year,1,Credit card (automatic),54.45,3674.95,0
423,Male,0,1,0,42,1,1,DSL,One year,0,Credit card (automatic),56.1,2386.85,0
424,Male,0,1,1,47,1,1,DSL,Month-to-month,0,Electronic check,54.25,2538.2,0
425,Female,0,1,1,40,1,1,No,Month-to-month,1,Electronic check,26.2,1077.5,0
426,Male,0,0,0,1,0,0,DSL,Month-to-month,0,Mailed check,29.15,29.15,0
427,Male,0,1,0,72,1,1,Fiber optic,Two year,1,Credit card (automatic),109.75,7758.9,0
428,Male,1,1,0,62,1,1,Fiber optic,Month-to-month,1,Electronic check,89.1,5618.3,0
429,Female,0,0,0,20,1,0,No,One year,1,Credit card (automatic),19.35,433.75,0
430,Male,0,0,0,11,0,0,DSL,Month-to-month,1,Electronic check,35.65,425.1,0
431,Male,0,1,0,60,1,1,Fiber optic,Month-to-month,1,Electronic check,95.75,5742.9,1
432,Male,0,1,1,46,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),80,3769.7,0
433,Male,0,0,0,23,1,0,No,One year,0,Mailed check,20.45,481.1,0
434,Male,0,1,0,38,1,0,Fiber optic,Month-to-month,1,Electronic check,79.45,3013.05,1
435,Male,0,0,0,56,1,1,Fiber optic,Month-to-month,1,Electronic check,86.4,4922.4,0
436,Male,0,0,1,3,1,0,DSL,Month-to-month,0,Mailed check,70.7,225.65,0
437,Male,0,0,0,53,0,0,DSL,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,0
438,Female,1,1,1,59,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),88.75,5348.65,0
439,Male,0,1,0,47,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),83.35,4065,1
440,Male,0,1,1,44,1,0,DSL,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,0
441,Male,0,0,1,33,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.3,3275.15,0
442,Female,0,1,0,72,1,1,DSL,Two year,0,Bank transfer (automatic),88.05,6520.8,0
443,Male,0,1,0,71,1,1,Fiber optic,Two year,1,Bank transfer (automatic),116.1,8310.55,0
444,Male,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,92,266.8,0
445,Female,0,1,1,58,0,0,DSL,Two year,1,Credit card (automatic),55.5,3166.9,0
446,Male,0,1,1,8,1,0,No,Month-to-month,1,Mailed check,19.35,152.6,0
447,Male,0,1,1,44,1,1,No,One year,0,Electronic check,24.85,1013.6,0
448,Male,0,0,0,2,1,1,Fiber optic,Month-to-month,0,Mailed check,90.75,174.75,0
449,Male,0,1,0,72,1,1,Fiber optic,Two year,1,Credit card (automatic),108.95,7875,0
450,Female,0,1,0,59,1,1,Fiber optic,Month-to-month,1,Electronic check,94.75,5597.65,0
451,Female,0,1,1,72,1,0,Fiber optic,Two year,1,Bank transfer (automatic),108.65,7726.35,0
452,Male,0,0,0,2,1,1,No,Month-to-month,0,Mailed check,24.85,62,0
453,Female,0,0,0,3,1,0,No,Month-to-month,0,Mailed check,20,63.6,0
454,Male,0,0,0,10,1,0,DSL,Month-to-month,1,Mailed check,59.65,638.95,0
455,Female,1,0,0,46,1,1,DSL,One year,1,Credit card (automatic),69.1,3255.35,0
456,Female,0,1,1,52,1,0,No,Two year,0,Mailed check,19.35,1031.7,0
457,Female,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,20.25,20.25,0
458,Male,0,1,1,72,1,1,Fiber optic,Two year,0,Bank transfer (automatic),90.45,6565.85,0
459,Male,0,0,1,61,1,0,No,Two year,0,Mailed check,19.75,1124.2,0
460,Male,0,0,0,62,1,1,Fiber optic,One year,1,Bank transfer (automatic),92.3,5731.45,0
461,Male,0,0,0,36,1,0,No,Two year,1,Credit card (automatic),18.55,689,0
462,Male,0,1,1,34,0,0,DSL,Month-to-month,1,Electronic check,44.85,1442.6,0
463,Female,0,0,0,1,1,0,DSL,Month-to-month,1,Credit card (automatic),55,55,1
464,Female,0,1,1,71,1,1,DSL,Two year,1,Credit card (automatic),90.55,6239.05,0
465,Male,0,1,0,29,1,1,Fiber optic,Month-to-month,1,Electronic check,85.8,2440.25,0
466,Male,0,1,1,26,1,1,Fiber optic,Month-to-month,1,Electronic check,83.75,2070.6,1
467,Female,0,1,0,45,1,0,DSL,Month-to-month,1,Credit card (automatic),50.25,2221.55,0
468,Male,0,0,0,17,1,0,No,Month-to-month,0,Credit card (automatic),21.1,385.55,0
469,Female,0,0,0,9,1,0,Fiber optic,Month-to-month,1,Electronic check,79.55,723.4,1
470,Female,0,0,0,53,1,0,Fiber optic,One year,1,Mailed check,100.3,5200.8,0
471,Male,0,0,0,10,1,1,Fiber optic,Month-to-month,0,Electronic check,75.05,786.3,0
472,Male,0,1,1,39,1,0,Fiber optic,Month-to-month,1,Mailed check,86.3,3266,1
473,Female,0,1,0,67,1,1,DSL,One year,0,Mailed check,75.1,5064.45,0
474,Male,0,0,0,11,1,0,No,Two year,0,Mailed check,20.4,231.45,0
475,Female,1,1,0,22,1,1,DSL,Month-to-month,1,Mailed check,63.55,1381.8,0
476,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.45,20.45,0
477,Male,0,1,0,41,1,1,DSL,One year,1,Electronic check,73,3001.2,1
478,Male,0,1,1,44,0,0,DSL,Two year,1,Credit card (automatic),54.05,2375.2,0
479,Male,1,0,0,14,1,1,Fiber optic,Month-to-month,1,Electronic check,74.95,1036.75,1
480,Female,0,0,0,5,0,0,DSL,Month-to-month,0,Electronic check,39.5,210.75,1
481,Male,0,0,0,36,1,1,Fiber optic,Month-to-month,1,Electronic check,84.75,3050.15,1
482,Male,0,1,1,9,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),79.35,661.25,1
483,Female,0,0,0,5,1,0,DSL,Month-to-month,0,Credit card (automatic),53.85,259.8,1
484,Female,0,1,1,15,1,0,No,Month-to-month,0,Mailed check,19.8,272.95,0
485,Male,1,0,0,6,1,0,DSL,Month-to-month,0,Credit card (automatic),44.7,276.5,0
486,Male,0,1,0,70,1,0,Fiber optic,Two year,0,Bank transfer (automatic),84.6,5706.2,0
487,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,70.35,70.35,0
488,Male,0,0,0,4,1,0,No,Month-to-month,0,Mailed check,19.75,78.3,0
489,Male,0,1,0,22,1,0,DSL,One year,1,Bank transfer (automatic),59.75,1374.35,0
490,Female,0,0,0,70,1,1,Fiber optic,Two year,1,Credit card (automatic),111.95,7795.95,0
491,Female,0,1,1,30,1,1,Fiber optic,Month-to-month,1,Electronic check,100.05,3046.15,1
492,Female,0,1,1,45,1,0,No,Two year,1,Bank transfer (automatic),20,886.4,0
493,Male,0,0,0,60,0,0,DSL,Two year,0,Bank transfer (automatic),39.6,2424.5,0
494,Male,0,1,1,71,1,1,DSL,One year,1,Electronic check,66.2,4692.55,0
495,Male,0,1,0,48,1,1,DSL,One year,1,Credit card (automatic),70.55,3420.5,0
496,Female,0,1,0,14,1,0,Fiber optic,One year,0,Mailed check,105.95,1348.9,1
497,Female,0,1,0,67,1,1,DSL,Two year,0,Mailed check,65.65,4322.85,0
498,Male,1,0,0,12,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),73.3,828.05,0
499,Female,0,0,0,3,1,0,Fiber optic,Month-to-month,0,Electronic check,83.75,247.25,1
500,Female,0,1,1,36,1,0,No,Month-to-month,0,Bank transfer (automatic),19.2,702.9,0
501,Female,0,0,0,2,1,0,Fiber optic,Month-to-month,1,Mailed check,86.2,178.7,1
502,Male,0,1,0,32,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),98.85,3145.9,0
503,Male,0,1,1,21,0,0,DSL,Month-to-month,1,Electronic check,26.05,565.75,0
504,Male,0,0,0,10,1,0,DSL,Month-to-month,1,Mailed check,51.65,524.5,0
505,Male,1,0,0,4,1,0,Fiber optic,Month-to-month,1,Electronic check,70.65,293.85,0
506,Male,0,0,0,5,1,1,Fiber optic,Month-to-month,0,Electronic check,96.55,500.1,0
507,Female,0,1,0,14,1,0,Fiber optic,Month-to-month,1,Electronic check,78.1,1122.4,0
508,Female,1,1,0,66,1,1,Fiber optic,One year,1,Credit card (automatic),105.95,6975.25,1
509,Male,0,1,1,2,1,0,Fiber optic,Month-to-month,0,Electronic check,97.1,184.15,0
510,Male,0,1,0,54,1,1,Fiber optic,Month-to-month,0,Electronic check,109.55,6118.95,0
511,Male,1,0,0,34,1,0,Fiber optic,One year,1,Electronic check,99.85,3343.15,0
512,Female,0,0,0,63,1,1,No,Two year,0,Mailed check,24.2,1618.2,0
513,Female,0,0,0,2,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),69.75,144.55,1
514,Female,0,0,0,16,1,0,DSL,Month-to-month,1,Electronic check,50.15,762.25,1
515,Male,1,1,0,16,1,0,Fiber optic,Month-to-month,1,Electronic check,91.55,1540.05,0
516,Male,0,1,1,50,1,1,DSL,One year,0,Bank transfer (automatic),54.9,2614.1,0
517,Male,1,0,0,47,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),86.05,3865.6,0
518,Male,0,0,1,21,1,1,No,Month-to-month,0,Mailed check,24.7,467.15,0
519,Male,0,0,1,1,0,0,DSL,Month-to-month,0,Electronic check,24.75,24.75,1
520,Female,1,0,0,45,1,1,DSL,Month-to-month,1,Electronic check,70.05,3062.45,0
521,Male,0,0,0,9,1,0,No,Month-to-month,0,Credit card (automatic),19.7,180.7,0
522,Female,0,0,0,47,0,0,DSL,Two year,0,Mailed check,41.9,1875.25,0
523,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Mailed check,70.15,70.15,1
524,Female,0,1,1,63,1,0,DSL,Two year,0,Credit card (automatic),75.55,4707.85,0
525,Male,0,0,0,9,1,0,No,One year,1,Mailed check,20.15,163.7,0
526,Male,0,1,1,1,1,0,No,One year,0,Mailed check,20.4,20.4,0
527,Female,0,1,1,7,1,0,DSL,Month-to-month,0,Mailed check,50.7,350.35,0
528,Female,0,1,0,37,0,0,DSL,Two year,0,Electronic check,45.4,1593.1,0
529,Female,0,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,80.15,319.85,0
530,Female,0,1,1,67,1,1,Fiber optic,One year,1,Credit card (automatic),94.35,6341.45,1
531,Female,0,1,1,55,1,0,Fiber optic,One year,1,Bank transfer (automatic),103.7,5656.75,0
532,Female,0,0,0,6,1,0,Fiber optic,Month-to-month,1,Mailed check,99.95,547.65,1
533,Male,1,1,0,13,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),89.05,1169.35,1
534,Female,1,0,0,7,1,0,Fiber optic,Month-to-month,1,Electronic check,84.35,609.65,0
535,Female,0,1,1,61,1,0,No,One year,0,Credit card (automatic),19.1,1143.8,0
536,Female,1,1,0,44,1,0,Fiber optic,Month-to-month,1,Electronic check,85.15,3670.5,0
537,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Electronic check,75.5,75.5,0
538,Male,0,1,0,56,1,0,No,One year,0,Credit card (automatic),19.95,1126.75,0
539,Male,1,0,0,19,1,0,Fiber optic,Month-to-month,1,Electronic check,87.3,1637.3,0
540,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,19.8,19.8,1
541,Female,1,1,1,11,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),78.1,864.85,0
542,Female,0,1,0,34,1,1,Fiber optic,Month-to-month,1,Electronic check,97.65,3207.55,1
543,Female,0,0,0,15,1,1,DSL,Month-to-month,1,Mailed check,55.7,899.8,1
544,Male,0,1,1,16,1,0,DSL,Two year,0,Mailed check,64.25,1024,0
545,Male,0,1,1,61,1,0,Fiber optic,One year,1,Bank transfer (automatic),98.45,6145.2,0
546,Male,0,1,1,14,1,1,DSL,Month-to-month,0,Mailed check,69.2,944.65,0
547,Female,0,0,0,1,1,0,DSL,Month-to-month,0,Mailed check,45.15,45.15,0
548,Female,0,1,1,9,1,0,DSL,One year,1,Mailed check,65.6,593.3,0
549,Female,0,1,1,18,1,0,DSL,One year,1,Mailed check,61.5,1087.45,0
550,Female,1,1,0,15,1,0,Fiber optic,Month-to-month,1,Electronic check,94.65,1285.05,0
551,Male,0,0,0,48,1,0,No,Two year,0,Credit card (automatic),20.15,982.95,0
552,Male,1,1,0,69,1,1,Fiber optic,Two year,1,Electronic check,109.95,7634.25,0
553,Male,0,0,0,50,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),93.5,4747.5,0
554,Female,0,1,1,47,1,0,No,Two year,0,Mailed check,19.75,948.9,0
555,Male,1,1,0,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),93.05,6735.05,0
556,Male,0,0,0,14,0,0,DSL,Month-to-month,1,Mailed check,31.1,419.7,0
557,Male,0,0,0,19,1,0,No,One year,0,Mailed check,18.8,279.2,0
558,Male,0,0,0,4,1,1,DSL,Month-to-month,0,Mailed check,65.55,237.2,0
559,Female,0,1,0,72,1,1,No,Two year,1,Credit card (automatic),24.15,1776.45,0
560,Male,0,0,0,18,1,0,No,One year,0,Mailed check,20.1,401.85,0
561,Male,0,1,0,49,0,0,DSL,Two year,0,Credit card (automatic),49.65,2409.9,0
562,Female,0,1,0,55,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),89.8,4959.6,0
563,Female,0,0,0,6,1,1,Fiber optic,Month-to-month,1,Electronic check,79.05,434.5,1
564,Female,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,70.15,194.2,0
565,Male,0,0,0,70,1,1,Fiber optic,Two year,1,Bank transfer (automatic),114.95,7711.25,0
566,Male,0,0,0,8,1,0,No,Month-to-month,1,Credit card (automatic),20.45,162.3,0
567,Female,1,0,0,15,1,1,Fiber optic,Month-to-month,1,Mailed check,74.45,1145.7,1
568,Female,0,1,0,71,1,1,No,Two year,1,Credit card (automatic),24.25,1732.95,0
569,Male,1,1,0,63,1,1,Fiber optic,Two year,0,Credit card (automatic),108.5,6991.9,0
570,Female,0,0,0,56,1,0,Fiber optic,Month-to-month,1,Electronic check,73.85,4092.85,1
571,Female,0,0,0,4,1,0,DSL,Month-to-month,0,Credit card (automatic),55.5,227.35,0
572,Female,0,1,1,68,1,1,Fiber optic,One year,1,Electronic check,83,5685.8,1
573,Male,0,1,1,34,0,0,DSL,One year,0,Bank transfer (automatic),30.4,938.65,0
574,Female,0,1,1,48,1,0,DSL,Two year,1,Credit card (automatic),70.1,3238.4,0
575,Male,0,1,0,64,1,0,Fiber optic,Month-to-month,1,Mailed check,73.55,4764,0
576,Female,0,0,0,30,1,0,DSL,One year,0,Bank transfer (automatic),85.35,2530.4,1
577,Female,0,0,0,61,1,1,DSL,Two year,0,Electronic check,89.65,5308.7,0
